%
% Comments go after a '%' sign.
%
%
% Relation: Features
%
%
% Attributes: 13     Instances: 1500
%
%

@relation Features

@attribute 'ID' numeric
@attribute 'Bored' numeric
@attribute 'Angry' numeric
@attribute 'Sad' numeric
@attribute 'Fear' numeric
@attribute 'Excited' numeric
@attribute 'Happy' numeric
@attribute 'Negative' numeric
@attribute 'Neutral' numeric
@attribute 'Positive' numeric
@attribute 'Sarcasm' numeric
@attribute 'Abuse' numeric
@attribute 'Class' {0,1}


@data
1282,0.180402058,0.207381922,0.150837124,0.250556962,0.121638963,0.089182972,0.477,0.448,0.074,0.560342788,0.765700996,1
1283,0.041037842,0.215321194,0.338133151,0.218796843,0.102832451,0.083878519,0.41,0.479,0.112,0.428121307,0.000111821,0
1284,0.098572798,0.353995675,0.066109019,0.078973822,0.248637551,0.153711135,0.663,0.204,0.133,0.517241975,0.000581438,1
1285,0.077790591,0.153319641,0.198558834,0.287559682,0.180752795,0.102018457,0.565,0.292,0.143,0.631741526,0.999960423,0
1286,0.180449222,0.239515961,0.160439589,0.213490425,0.130748004,0.075356799,0.865,0.094,0.041,0.488110506,0.000026000,0
1287,0.046396006,0.084831849,0.166497546,0.305087094,0.217067915,0.18011959,0.163,0.573,0.263,0.465303911,0.121756025,0
1288,0.104680626,0.409357753,0.203656918,0.156084691,0.060153886,0.066066126,0.674,0.249,0.077,0.674007976,0.000103947,1
1289,0.094744378,0.168595821,0.150663946,0.242031384,0.185211061,0.158753411,0.536,0.36,0.104,0.695249968,0.011954389,1
1290,0.103683861,0.228293109,0.285114406,0.187359384,0.104344333,0.091204907,0.624,0.324,0.052,0.571739514,0.000317346,1
1291,0.123934742,0.358333119,0.268413971,0.147186179,0.047519715,0.054612274,0.842,0.126,0.032,0.658080554,0.000100422,1
1292,0.030394705,0.370346233,0.14114145,0.087230876,0.19678327,0.174103466,0.388,0.286,0.326,0.391342775,0.000031700,1
1293,0.056915165,0.365838625,0.228962985,0.191015275,0.098604442,0.058663507,0.875,0.096,0.03,0.651602548,0.015366050,1
1294,0.086541543,0.332461422,0.231966436,0.170293454,0.081799296,0.096937849,0.849,0.128,0.023,0.625160395,0.000211458,1
1295,0.02990977,0.245471124,0.146277168,0.431566937,0.103369866,0.043405136,0.853,0.11,0.037,0.383451183,0.211014256,0
1296,0.121699254,0.143742815,0.146664076,0.330494532,0.175420474,0.08197885,0.614,0.314,0.072,0.588590927,0.000020200,0
1297,0.122927882,0.165867807,0.355241318,0.15288627,0.064230505,0.138846218,0.892,0.083,0.025,0.333741017,0.000020500,0
1298,0.049092407,0.206393955,0.178139609,0.182111563,0.221990272,0.162272194,0.751,0.216,0.033,0.533555488,0.000168445,0
1299,0.084855153,0.137932654,0.134654232,0.273065061,0.244936979,0.124555921,0.264,0.401,0.335,0.603499258,0.000021500,0
1300,0.077757669,0.150741951,0.211693283,0.266287901,0.193501143,0.100018053,0.398,0.399,0.204,0.550416859,0.004070459,1
1301,0.139502781,0.309185006,0.186371005,0.190381197,0.113405581,0.061154431,0.544,0.322,0.134,0.538632086,0.000025500,1
1302,0.007909916,0.508561163,0.230193326,0.191639113,0.033591973,0.028104509,0.818,0.15,0.031,0.591233256,0.999075651,1
1303,0.041225765,0.562152072,0.08081805,0.112259636,0.107696796,0.095847682,0.777,0.176,0.048,0.529089775,0.999962807,0
1304,0.158555066,0.204989298,0.233161073,0.216506617,0.126473781,0.060314164,0.524,0.377,0.099,0.691105162,0.000020300,1
1305,0.092009213,0.131082672,0.142780051,0.25544272,0.250641272,0.128044073,0.189,0.537,0.274,0.443658967,0.000989295,0
1306,0.245525306,0.291414908,0.144308651,0.134260349,0.091581879,0.092908908,0.396,0.388,0.216,0.564913305,0.996778429,0
1307,0.041001268,0.095667894,0.070356054,0.172683552,0.258370396,0.361920837,0.059,0.339,0.602,0.289107355,0.208285973,0
1308,0.087121391,0.124385652,0.320666798,0.298958685,0.104657574,0.0642099,0.353,0.44,0.207,0.512831735,0.000022100,0
1309,0.206445311,0.308449788,0.230021618,0.18216686,0.042642832,0.030273592,0.857,0.134,0.009,0.645929565,0.000048200,1
1310,0.049562159,0.502545362,0.111503965,0.301071428,0.022966537,0.01235055,0.941,0.046,0.013,0.373297088,0.000019000,1
1311,0.061073367,0.265031811,0.359475465,0.149572065,0.064508418,0.100338873,0.835,0.136,0.029,0.554859508,0.000022100,0
1312,0.098446778,0.389624041,0.159707387,0.1423526,0.125191086,0.084678109,0.798,0.157,0.045,0.545638868,0.000967645,0
1313,0.13178269,0.194223253,0.13687907,0.158320667,0.191576779,0.187217541,0.363,0.279,0.358,0.53695819,0.999509335,0
1314,0.068763292,0.464073196,0.111696062,0.119431174,0.148153635,0.087882641,0.842,0.102,0.056,0.474775189,0.001696264,1
1315,0.244063467,0.375940443,0.171865839,0.111147779,0.063181501,0.03380097,0.832,0.134,0.034,0.686137864,0.995366335,1
1316,0.061813669,0.204873929,0.232848977,0.126138593,0.187986636,0.186338196,0.571,0.287,0.142,0.529148427,0.000676118,0
1317,0.038001954,0.342334067,0.099829616,0.143751575,0.230336268,0.145746521,0.339,0.394,0.267,0.521071713,0.000026700,0
1318,0.109677527,0.210511648,0.197720721,0.201688111,0.154856137,0.125545856,0.529,0.352,0.119,0.633880366,0.008584879,0
1319,0.20170851,0.419509646,0.134223138,0.105582106,0.064441943,0.074534658,0.897,0.095,0.009,0.60085399,0.000700845,0
1320,0.104236041,0.351169729,0.089019268,0.124759273,0.231912651,0.098903039,0.542,0.315,0.142,0.449320618,0.005575592,1
1321,0.253610916,0.491753371,0.116531901,0.043449638,0.045728697,0.048925477,0.937,0.052,0.01,0.749535135,0.000839098,0
1322,0,0.228284503,0.054744146,0.159905298,0.289491153,0.267574901,0.228,0.603,0.17,0.213296905,0.032280833,1
1323,0.040186632,0.403747228,0.25443492,0.229013101,0.0491203,0.023497819,0.985,0.014,0.001,0.427063248,0.027777504,0
1324,0.323223247,0.103806255,0.185109004,0.210711686,0.141117076,0.036032732,0.618,0.286,0.096,0.607602463,0.000237868,0
1325,0.064478085,0.452702563,0.056307831,0.057561286,0.180975942,0.187974294,0.168,0.533,0.3,0.617321488,0.000526366,1
1326,0.046821663,0.403058826,0.155237412,0.134518973,0.167743763,0.092619363,0.638,0.156,0.206,0.422063285,0.943676651,0
1327,0.170121743,0.257285376,0.128583619,0.184936302,0.157148113,0.101924848,0.63,0.214,0.156,0.538723505,0.254736841,1
1328,0.154920857,0.238309969,0.137367926,0.176579868,0.154523678,0.138297702,0.753,0.166,0.081,0.59480501,0.000063200,1
1329,0.055536174,0.252320178,0.137709111,0.134133945,0.274052385,0.146248208,0.117,0.418,0.465,0.370722784,0.000200714,0
1330,0.134606993,0.526317943,0.141343067,0.089581454,0.061359709,0.046790835,0.929,0.053,0.018,0.589202946,0.185968399,0
1331,0.073683957,0.538190226,0.119417942,0.110540851,0.087884749,0.070282274,0.884,0.085,0.032,0.643564359,0.003579149,1
1332,0.018727175,0.070640373,0.234338235,0.449439414,0.148657797,0.078197007,0.235,0.588,0.176,0.444502347,0.126968056,0
1333,0.216680581,0.137883409,0.223768663,0.200565065,0.182173443,0.03892884,0.243,0.566,0.19,0.601666178,0.103319116,0
1334,0.087615252,0.302780301,0.219379591,0.249851698,0.105338426,0.035034732,0.863,0.098,0.038,0.607270977,0.000465260,0
1335,0.088792097,0.244379236,0.11857329,0.197185186,0.16026253,0.190807662,0.197,0.37,0.433,0.562452607,0.349943578,1
1336,0.060132878,0.180994718,0.304837519,0.288695299,0.080171748,0.085167838,0.847,0.136,0.017,0.62731566,0.000369575,0
1337,0.069250522,0.433638081,0.179914852,0.176775134,0.093694649,0.046726761,0.93,0.054,0.015,0.47295147,0.000623779,1
1338,0.02191872,0.639767454,0.112784353,0.088629659,0.1055644,0.031335414,0.691,0.226,0.083,0.452499955,0.003666482,0
1339,0.050139784,0.31795665,0.131995917,0.193231195,0.143746563,0.162929892,0.706,0.273,0.021,0.696622586,0.002725308,0
1340,0.0755178,0.239846947,0.400119718,0.182480029,0.055611269,0.046424237,0.829,0.148,0.023,0.61711617,0.000050600,0
1341,0.022218364,0.392739525,0.05676302,0.099626312,0.159553358,0.26909942,0.453,0.464,0.082,0.133287664,0.000053600,0
1342,0.107186276,0.42416229,0.135635918,0.106362797,0.10218235,0.12447037,0.746,0.154,0.1,0.600033768,0.000025600,1
1343,0.023395466,0.331428663,0.10255307,0.071966718,0.311301776,0.159354308,0.757,0.152,0.091,0.388459626,0.000032200,0
1344,0.118012433,0.219986379,0.096334978,0.200846095,0.210087594,0.154732522,0.529,0.282,0.189,0.530154671,0.000889042,1
1345,0.086975047,0.242430253,0.122718739,0.146523364,0.276886718,0.124465879,0.744,0.178,0.078,0.368427507,0.000022300,0
1346,0.138347611,0.309279713,0.265187317,0.179943035,0.071598254,0.035644069,0.757,0.226,0.017,0.768645528,0.000991594,1
1347,0.040913703,0.130914293,0.120065289,0.203635178,0.280117434,0.224354103,0.311,0.472,0.217,0.46333342,0.000257857,1
1348,0.377846313,0.335840844,0.128749234,0.090658788,0.041279106,0.025625715,0.879,0.104,0.017,0.731030446,0.996245682,1
1349,0.111546811,0.274109542,0.24426277,0.188448252,0.093106679,0.088525946,0.375,0.499,0.126,0.678273543,0.000019800,1
1350,0.193413484,0.27370965,0.204893945,0.165732441,0.106284959,0.055965521,0.329,0.462,0.209,0.808017381,0.000018000,1
1351,0.351629607,0.225206698,0.139894858,0.139682431,0.088369542,0.055216864,0.536,0.367,0.097,0.692678605,0.000071700,0
1352,0.028764059,0.313280975,0.281730226,0.224554624,0.091320073,0.060350044,0.839,0.13,0.031,0.469870392,0.000017200,1
1353,0.090871934,0.424250763,0.184306198,0.188189572,0.074930998,0.037450535,0.632,0.292,0.076,0.645717858,0.000020500,1
1354,0,0.254205941,0.254335731,0.160869214,0.161638524,0.168950591,0.365,0.546,0.089,0.232077646,0.000690947,1
1355,0.149397336,0.15434834,0.17462337,0.215774349,0.175002804,0.130853802,0.683,0.215,0.102,0.577446795,0.000025700,0
1356,0.129909314,0.260340842,0.157473937,0.246849214,0.121715254,0.083711439,0.48,0.459,0.061,0.596509208,0.257052928,1
1357,0.148501291,0.386832013,0.147965375,0.106427062,0.095240963,0.115033296,0.931,0.048,0.021,0.607078922,0.010338112,0
1358,0.193131957,0.222124594,0.15373699,0.17781943,0.127035354,0.126151676,0.775,0.166,0.059,0.54517728,0.998094618,1
1359,0.021713263,0.202530644,0.103898147,0.073242131,0.349265549,0.249350266,0.559,0.218,0.223,0.286970519,0.012180660,0
1360,0.094702945,0.092846882,0.164183227,0.279434088,0.271417039,0.097415819,0.193,0.534,0.273,0.452034866,0.000030900,0
1361,0.099353133,0.203421712,0.144119596,0.210233598,0.243619557,0.099252404,0.276,0.419,0.306,0.455606096,0.022248155,0
1362,0.126277788,0.320427248,0.155533117,0.147625275,0.136063934,0.114072639,0.698,0.254,0.048,0.583292551,0.000022200,1
1363,0.024069252,0.234816455,0.029001576,0.055809303,0.429590056,0.226713358,0.216,0.327,0.456,0.292158601,0.000023000,0
1364,0.047887057,0.104824093,0.128037506,0.181323432,0.272349762,0.26557815,0.393,0.36,0.247,0.288236975,0.000023400,0
1365,0.078742478,0.108055332,0.136447697,0.263044982,0.215689339,0.198020172,0.274,0.352,0.374,0.500245602,0.000019600,0
1366,0.024842573,0.687828103,0.190965337,0.070162848,0.013208596,0.012992543,0.921,0.075,0.004,0.619505825,0.000038800,1
1367,0.135528899,0.531945447,0.123276682,0.108812768,0.043016535,0.057419669,0.87,0.11,0.02,0.480310393,0.003136940,1
1368,0.041136029,0.126884751,0.15318605,0.2523526,0.247204154,0.179236416,0.305,0.354,0.341,0.462249089,0.000025500,0
1369,0.118257059,0.631081894,0.10012152,0.060477124,0.046630405,0.043431998,0.867,0.096,0.037,0.591366071,0.000469336,0
1370,0.27048114,0.263557413,0.225107042,0.125478231,0.053777465,0.061598711,0.633,0.193,0.174,0.633254188,0.000291113,1
1371,0.187166737,0.372213141,0.240965132,0.106968168,0.049626759,0.043060063,0.954,0.042,0.004,0.695934554,0.007327332,0
1372,0.058572719,0.682196283,0.09040709,0.06907829,0.033389474,0.066356145,0.927,0.04,0.033,0.522038866,0.001338589,1
1373,0.061801299,0.413617779,0.128720248,0.148772542,0.157554643,0.08953349,0.864,0.093,0.043,0.4465806,0.004268586,0
1374,0.066639026,0.154358272,0.254809431,0.331767254,0.125239662,0.067186354,0.402,0.536,0.062,0.65543646,0.000022600,0
1375,0.100496245,0.240717899,0.180296209,0.2359292,0.157117451,0.085442996,0.507,0.318,0.175,0.551415687,0.000081000,1
1376,0.085023601,0.070871175,0.167096832,0.37141626,0.174524182,0.131067951,0.099,0.859,0.042,0.602575424,0.002165439,1
1377,0.047160733,0.292748558,0.17705449,0.236061464,0.098050155,0.1489246,0.713,0.234,0.053,0.646225969,0.000774326,1
1378,0.167478689,0.179841737,0.19785982,0.184393323,0.151611473,0.118814958,0.172,0.638,0.191,0.611773283,0.001653635,0
1379,0.066677558,0.343395854,0.114398393,0.281858934,0.10435946,0.089309801,0.818,0.151,0.031,0.322518045,0.000965250,0
1380,0.019566368,0.211399375,0.179032243,0.261293183,0.257537471,0.07117136,0.699,0.193,0.108,0.437329845,0.000621059,1
1381,0.108111718,0.231909823,0.100169468,0.148214267,0.247276386,0.164318338,0.723,0.151,0.126,0.596590104,0.000866720,1
1382,0.136388242,0.301550649,0.223835048,0.179140721,0.108994526,0.050090815,0.742,0.217,0.041,0.669196175,0.000022000,0
1383,0.069685365,0.253775141,0.106420812,0.223137075,0.184215378,0.162766231,0.402,0.394,0.204,0.460863016,0.998929083,0
1384,0.051878157,0.197960687,0.363901441,0.220031298,0.084618347,0.081610071,0.327,0.56,0.113,0.461920061,0.000287814,0
1385,0.038449403,0.573905677,0.101342556,0.132215657,0.075518279,0.078568429,0.919,0.064,0.017,0.364387895,0.005873426,0
1386,0.088579243,0.200776606,0.277013165,0.318100644,0.086711425,0.028818917,0.282,0.672,0.047,0.656875399,0.117554329,0
1387,0.056763749,0.127164918,0.492792529,0.173151822,0.065453557,0.084673426,0.771,0.204,0.026,0.469511919,0.000038400,0
1388,0.030724018,0.17378334,0.081591392,0.103757851,0.216269919,0.393873481,0.078,0.421,0.501,0.460309289,0.001201084,0
1389,0.196879569,0.245982463,0.152941541,0.153694222,0.17626725,0.074234956,0.564,0.391,0.045,0.52366037,0.000045000,0
1390,0.045575207,0.317710111,0.197336534,0.201577705,0.137315267,0.100485176,0.481,0.318,0.202,0.551895181,0.000515711,1
1391,0.133398629,0.136632346,0.119243119,0.301104323,0.199762496,0.109859087,0.284,0.48,0.236,0.407417635,0.000030100,0
1392,0.051123406,0.14678474,0.104159352,0.169748152,0.241834827,0.286349523,0.224,0.279,0.497,0.301608508,0.000086700,1
1393,0.183275375,0.255018205,0.154751052,0.168737338,0.123050234,0.115167795,0.42,0.287,0.293,0.612328218,0.022184128,0
1394,0.07347235,0.393628243,0.149925281,0.159000284,0.162766224,0.061207618,0.901,0.078,0.02,0.477619939,0.001023734,0
1395,0.212075254,0.370500465,0.234727888,0.097014898,0.035361182,0.050320314,0.94,0.053,0.007,0.69763034,0.002588372,1
1396,0.07400098,0.156911054,0.142730531,0.243189392,0.210813484,0.172354559,0.527,0.34,0.134,0.477489275,0.003514960,0
1397,0.039659154,0.210758128,0.25897426,0.231175615,0.150367469,0.109065374,0.402,0.355,0.242,0.471893225,0.000023600,1
1398,0.047499313,0.249038619,0.32108979,0.204040036,0.102050158,0.076282084,0.846,0.118,0.036,0.428493062,0.000032900,0
1399,0.079441406,0.431540506,0.083260189,0.178463891,0.113519532,0.113774476,0.87,0.119,0.011,0.627478329,0.000652928,1
1400,0.062513206,0.590955771,0.135883986,0.142260517,0.043235404,0.025151117,0.988,0.01,0.002,0.48465456,0.001209350,0
1401,0.043768716,0.150746846,0.265834605,0.293178792,0.128525647,0.117945394,0.519,0.39,0.091,0.587647042,0.000017500,0
1402,0.118463209,0.536442025,0.17820948,0.098790715,0.040327051,0.02776752,0.818,0.143,0.038,0.702941064,0.000019900,1
1403,0.045513425,0.159590948,0.184032359,0.13788328,0.190142142,0.282837847,0.397,0.386,0.217,0.450336161,0.000091300,1
1404,0.081356036,0.278774791,0.137325832,0.09911641,0.179976367,0.223450565,0.176,0.386,0.438,0.372883026,0.000042100,1
1405,0.080476248,0.268372664,0.142867639,0.182679814,0.209667739,0.115935897,0.229,0.507,0.265,0.430210755,0.000084300,0
1406,0.065426258,0.16310009,0.20228898,0.298274937,0.157965846,0.11294389,0.392,0.481,0.126,0.580061645,0.000018700,0
1407,0.022151295,0.050440665,0.215597505,0.357297661,0.190400813,0.164112061,0.155,0.493,0.352,0.519341204,0.000120651,0
1408,0.159312127,0.220693576,0.151612224,0.189870881,0.178673163,0.09983803,0.444,0.454,0.102,0.5746322,0.024874112,0
1409,0.070669473,0.29346563,0.165950517,0.237182959,0.138833933,0.093897489,0.611,0.311,0.078,0.443725556,0.000233596,0
1410,0.209793014,0.156647883,0.198940899,0.311276301,0.09954173,0.023800172,0.428,0.488,0.084,0.633001441,0.006181794,1
1411,0.020570351,0.419620804,0.168620662,0.083543156,0.114989301,0.192655726,0.847,0.081,0.073,0.408275885,0.000021000,0
1412,0.159140381,0.273489722,0.227184058,0.180503018,0.094221795,0.065461026,0.726,0.175,0.099,0.465938598,0.000087900,0
1413,0.093977222,0.347144461,0.21083333,0.198469252,0.092361905,0.05721383,0.625,0.326,0.049,0.585207298,0.000065700,1
1414,0.084400854,0.310490595,0.123108637,0.128031415,0.213320397,0.140648102,0.492,0.362,0.146,0.54626919,0.997636199,1
1415,0.483561351,0.228292151,0.081566335,0.093358972,0.066965595,0.046255597,0.704,0.253,0.043,0.494170605,0.000029700,0
1416,0.244689577,0.21627145,0.204639501,0.185464403,0.119165484,0.029769585,0.326,0.552,0.122,0.679092725,0.009167966,1
1417,0.088978211,0.271716583,0.093330251,0.168795298,0.258063111,0.119116546,0.552,0.342,0.106,0.372890005,0.000063900,0
1418,0.065353642,0.134012364,0.617646976,0.128732677,0.016086208,0.038168134,0.973,0.024,0.004,0.403576609,0.000028800,1
1419,0.185101657,0.247259751,0.182865406,0.232102605,0.110185686,0.042484896,0.772,0.194,0.034,0.652230132,0.955990136,0
1420,0.137728135,0.218086458,0.264551639,0.137924506,0.113707309,0.128001953,0.626,0.235,0.139,0.385089635,0.998940885,0
1421,0.06963724,0.394678198,0.24857898,0.181931767,0.057347776,0.04782604,0.811,0.17,0.019,0.538398047,0.000672669,1
1422,0.100598262,0.404898552,0.300589705,0.146336278,0.029619194,0.01795801,0.982,0.016,0.002,0.536129008,0.000162000,0
1423,0.062358692,0.134721318,0.12943177,0.280201323,0.223466183,0.169820715,0.197,0.491,0.312,0.407332697,0.000055700,1
1424,0.092272092,0.283510507,0.32670959,0.203792516,0.056411214,0.037304082,0.82,0.16,0.02,0.633443774,0.000031100,1
1425,0.023429522,0.23314873,0.282536534,0.201707738,0.162490537,0.096686938,0.747,0.173,0.08,0.586864014,0.000020000,0
1426,0.123304577,0.387256457,0.149363841,0.129412702,0.118975344,0.091687079,0.637,0.245,0.118,0.616661802,0.000020300,1
1427,0.066888019,0.056067175,0.343641807,0.199617839,0.155854557,0.177930603,0.185,0.528,0.287,0.495864459,0.000925852,0
1428,0.035196371,0.36231189,0.148977801,0.194591458,0.11910592,0.139816561,0.873,0.114,0.013,0.506758148,0.000022000,1
1429,0.095708122,0.13729382,0.083560009,0.163164675,0.197228316,0.323045059,0.678,0.231,0.091,0.730945394,0.000061900,0
1430,0.022512385,0.103240201,0.037939484,0.148417148,0.434237688,0.253653093,0.039,0.483,0.478,0.29125789,0.000040100,0
1431,0.054722358,0.323651278,0.122314104,0.277339584,0.14997439,0.071998286,0.806,0.157,0.038,0.367835292,0.944975197,0
1432,0.086957413,0.661390049,0.115209158,0.074774468,0.03679056,0.024878352,0.904,0.074,0.022,0.663790284,0.012488414,0
1433,0.123941362,0.488226148,0.174586316,0.115196428,0.060564091,0.037485654,0.889,0.089,0.022,0.683501917,0.010563083,0
1434,0.395822873,0.089433004,0.161778831,0.206261471,0.124994799,0.021709023,0.656,0.305,0.039,0.678357424,0.000017900,0
1435,0.073215432,0.288911601,0.324608581,0.189708029,0.081016518,0.04253984,0.704,0.231,0.065,0.635392464,0.000053400,1
1436,0.087964117,0.423166661,0.15642057,0.172959867,0.110716896,0.04877189,0.909,0.061,0.031,0.497562277,0.001130650,1
1437,0.03406495,0.110377631,0.213213035,0.334930074,0.169422766,0.137991545,0.534,0.361,0.105,0.544701478,0.000037100,0
1438,0.130552412,0.252414357,0.201211594,0.254519026,0.107430582,0.05387203,0.36,0.455,0.184,0.604775309,0.015300412,0
1439,0.071585147,0.320311447,0.135081429,0.143909967,0.2120342,0.117077811,0.463,0.189,0.348,0.515459281,0.000041900,1
1440,0.092937843,0.214816988,0.222595787,0.201736626,0.152857566,0.115055191,0.604,0.257,0.14,0.650836618,0.000242059,0
1441,0.058313053,0.314732326,0.233839733,0.263342341,0.081753425,0.048019122,0.9,0.07,0.03,0.697431586,0.997785807,1
1442,0.057733103,0.309121665,0.067933443,0.079248318,0.22625667,0.259706802,0.501,0.172,0.327,0.225574346,0.994267166,0
1443,0.109786849,0.304040791,0.236962517,0.154085122,0.104671657,0.090453063,0.879,0.093,0.028,0.742218812,0.000834400,0
1444,0.039205067,0.435610378,0.125306528,0.238471811,0.094107027,0.067299188,0.955,0.04,0.005,0.541972874,0.000759529,0
1445,0.171811145,0.475274931,0.112566807,0.08444645,0.058105591,0.097795077,0.886,0.101,0.013,0.70224897,0.009005285,0
1446,0.120401725,0.168901291,0.113583094,0.200901113,0.273658429,0.122554349,0.352,0.378,0.27,0.477651399,0.000932346,0
1447,0.111913847,0.233539721,0.15986833,0.070362845,0.176087536,0.24822772,0.622,0.158,0.22,0.392035966,0.000085900,0
1448,0.066264599,0.609059574,0.084814551,0.086757666,0.092057349,0.061046262,0.789,0.187,0.023,0.49765503,0.001202130,1
1449,0.062610381,0.116449028,0.130646576,0.342483714,0.241355047,0.106455254,0.405,0.516,0.08,0.610515847,0.009192806,0
1450,0.040509023,0.142780541,0.267263499,0.119902771,0.28406671,0.145477457,0.907,0.081,0.012,0.328952454,0.002713226,1
1451,0.134636445,0.560650514,0.13510335,0.098161126,0.034979251,0.036469315,0.969,0.025,0.006,0.496512115,0.012392644,1
1452,0.068370153,0.182183213,0.127237111,0.200534114,0.17403663,0.247638779,0.245,0.555,0.2,0.681624373,0.001062412,1
1453,0.166375378,0.357338621,0.258320915,0.125270623,0.055625734,0.037068728,0.666,0.303,0.031,0.70238277,0.000021800,0
1454,0.01355888,0.10863226,0.453156322,0.191119088,0.072070822,0.161462629,0.531,0.406,0.063,0.309547938,0.374698877,0
1455,0.317305443,0.34643991,0.085924627,0.066142986,0.036977996,0.147209038,0.321,0.62,0.059,0.457123218,0.000397969,0
1456,0.062307256,0.303107582,0.133213805,0.198463918,0.161677243,0.141230197,0.336,0.442,0.222,0.429772196,0.000045200,0
1457,0.067124647,0.270980922,0.198721203,0.290596522,0.096944898,0.075631808,0.579,0.362,0.059,0.62526409,0.956360161,1
1458,0.157282268,0.463189722,0.128918009,0.086371829,0.058603635,0.105634537,0.889,0.094,0.017,0.694457224,0.000264293,0
1459,0.149382099,0.345031209,0.149553985,0.113520496,0.122004647,0.120507565,0.71,0.238,0.053,0.481071872,0.295951486,1
1460,0.217014103,0.074276421,0.146080958,0.166856962,0.184355809,0.211415747,0.31,0.428,0.261,0.531892166,0.000074700,0
1461,0.07188758,0.303968069,0.242305,0.172440722,0.120660051,0.088738577,0.827,0.145,0.027,0.544569658,0.005681124,0
1462,0.096583057,0.155550548,0.128214067,0.166674543,0.281686049,0.171291737,0.398,0.427,0.175,0.387028313,0.000027900,0
1463,0,0.207370348,0.162114788,0.161434087,0.25542285,0.213657927,0.15,0.383,0.467,0.313130779,0.000026800,1
1464,0.028707344,0.140924167,0.038691091,0.060286511,0.35050811,0.380882778,0.08,0.543,0.377,0.135716049,0.000039100,1
1465,0.03504972,0.421658194,0.325195246,0.140882077,0.044313175,0.032901588,0.919,0.065,0.016,0.529620212,0.000041600,0
1466,0.035681383,0.143208735,0.137355389,0.169134782,0.30061541,0.214004302,0.22,0.291,0.489,0.428017375,0.000016200,1
1467,0.130128801,0.170237583,0.050926767,0.150372977,0.238102607,0.260231265,0.415,0.095,0.49,0.329581608,0.001583197,0
1468,0.256572119,0.119575009,0.212441417,0.23081163,0.151765832,0.028833993,0.328,0.481,0.192,0.56837124,0.103319116,0
1469,0.133523469,0.52792167,0.104724606,0.135295639,0.058502846,0.04003177,0.571,0.285,0.144,0.507267655,0.997444391,0
1470,0.071603974,0.443610507,0.198719866,0.126220936,0.099997431,0.059847287,0.882,0.096,0.023,0.457536466,0.000032700,0
1471,0.06500313,0.292540184,0.26976193,0.235566707,0.09020651,0.04692154,0.712,0.245,0.043,0.506596246,0.000324013,1
1472,0.097247972,0.12483289,0.19427044,0.282835047,0.170634743,0.130178909,0.371,0.417,0.212,0.55841441,0.000032500,0
1473,0.289589469,0.286096062,0.179434993,0.131728601,0.062067714,0.051083162,0.957,0.033,0.01,0.648527629,0.000019800,0
1474,0.09414915,0.17996577,0.2292075,0.304515463,0.127040596,0.065121522,0.494,0.346,0.16,0.678809261,0.000173924,1
1475,0.02004435,0.182780259,0.043534939,0.106946073,0.359199671,0.287494709,0.123,0.395,0.481,0.179103408,0.000028500,0
1476,0.062552435,0.535312188,0.135001344,0.160984665,0.064105523,0.042043845,0.789,0.192,0.02,0.331237284,0.000023400,1
1477,0.373124143,0.152091775,0.200803631,0.150146833,0.077709297,0.046124321,0.753,0.192,0.056,0.74784331,0.000023100,0
1478,0.050706319,0.293972099,0.233258734,0.15961998,0.137273458,0.125169411,0.602,0.177,0.221,0.578534433,0.993222594,0
1479,0.148932005,0.163550321,0.156732975,0.191726607,0.231607363,0.107450729,0.435,0.343,0.222,0.601711307,0.025741424,0
1480,0.091647724,0.5898263,0.11528273,0.103231094,0.071092807,0.028919346,0.833,0.13,0.037,0.371431617,0.004746126,0
1481,0.182450067,0.280638846,0.132315709,0.114011562,0.185008614,0.105575202,0.678,0.242,0.08,0.529078669,0.113156706,0
1482,0.036585344,0.192859598,0.187953089,0.205697541,0.167010185,0.209894241,0.405,0.401,0.193,0.683444577,0.000934680,0
1483,0.089080701,0.56489008,0.114112291,0.122908813,0.062190389,0.046817727,0.836,0.137,0.027,0.587120834,0.036881939,0
1484,0.106902234,0.51357294,0.112217559,0.117035175,0.07115113,0.079120962,0.793,0.155,0.052,0.627984262,0.000078600,1
1485,0.035426605,0.071667161,0.547663739,0.217550009,0.067256578,0.060435909,0.703,0.253,0.044,0.466644062,0.000028200,0
1486,0.051443187,0.470512188,0.084174258,0.098079664,0.138328864,0.157461839,0.637,0.222,0.141,0.344336959,0.998502851,0
1487,0.040377401,0.385276029,0.183439715,0.225982154,0.112819223,0.052105478,0.838,0.131,0.032,0.571430961,0.022326771,1
1488,0.299879237,0.237468156,0.159975144,0.1696241,0.087393132,0.045660231,0.716,0.234,0.05,0.628712064,0.998618841,0
1489,0.052198512,0.18693099,0.340917652,0.293476983,0.100476154,0.025999709,0.702,0.267,0.03,0.766262847,0.007018357,1
1490,0.113572511,0.117200786,0.342843886,0.247990591,0.11069386,0.067698367,0.664,0.279,0.057,0.677912373,0.000106483,0
1491,0.39855578,0.108819903,0.145586488,0.200983114,0.112687172,0.033367543,0.536,0.357,0.107,0.584342958,0.000031100,0
1492,0.047530718,0.478109007,0.243557162,0.111368669,0.059860061,0.059574383,0.896,0.091,0.013,0.501018454,0.001706366,0
